name,coordinates.x,coordinates.y,realHero,hasToothpick,car.name,mood,impactSpeed,minutesOfWaiting,weaponType
BulkUser_1630,30,-885.5,false,true,BulkCar_10,CALM,250.0,70.0,RIFLE
BulkUser_1631,31,-885.0,true,false,BulkCar_11,SADNESS,136.0,3.0,MACHINE_GUN
BulkUser_1632,32,-884.5,false,false,BulkCar_12,RAGE,252.0,72.0,BAT
BulkUser_1633,33,-884.0,true,true,BulkCar_13,CALM,137.0,3.0,HAMMER
BulkUser_1634,34,-883.5,false,false,BulkCar_14,SADNESS,254.0,74.0,RIFLE
BulkUser_1635,35,-883.0,true,false,BulkCar_15,RAGE,138.0,3.0,MACHINE_GUN
BulkUser_1636,36,-882.5,false,true,BulkCar_16,CALM,256.0,76.0,BAT
BulkUser_1637,37,-882.0,true,false,BulkCar_17,SADNESS,139.0,3.0,HAMMER
BulkUser_1638,38,-881.5,false,false,BulkCar_18,RAGE,258.0,78.0,RIFLE
BulkUser_1639,39,-881.0,true,true,BulkCar_19,CALM,140.0,3.0,MACHINE_GUN
BulkUser_1640,40,-880.5,false,false,BulkCar_20,SADNESS,260.0,80.0,BAT
BulkUser_1641,41,-880.0,true,false,BulkCar_1,RAGE,141.0,3.0,HAMMER
BulkUser_1642,42,-879.5,false,true,BulkCar_2,CALM,262.0,82.0,RIFLE
BulkUser_1643,43,-879.0,true,false,BulkCar_3,SADNESS,142.0,3.0,MACHINE_GUN
BulkUser_1644,44,-878.5,false,false,BulkCar_4,RAGE,264.0,84.0,BAT
BulkUser_1645,45,-878.0,true,true,BulkCar_5,CALM,143.0,3.0,HAMMER
BulkUser_1646,46,-877.5,false,false,BulkCar_6,SADNESS,266.0,86.0,RIFLE
BulkUser_1647,47,-877.0,true,false,BulkCar_7,RAGE,144.0,3.0,MACHINE_GUN
BulkUser_1648,48,-876.5,false,true,BulkCar_8,CALM,268.0,88.0,BAT
BulkUser_1649,49,-876.0,true,false,BulkCar_9,SADNESS,145.0,3.0,HAMMER
BulkUser_1650,50,-875.5,false,false,BulkCar_10,RAGE,270.0,90.0,RIFLE
BulkUser_1651,51,-900.0,true,true,BulkCar_11,CALM,146.0,3.0,MACHINE_GUN
BulkUser_1652,52,-899.5,false,false,BulkCar_12,SADNESS,272.0,92.0,BAT
BulkUser_1653,53,-899.0,true,false,BulkCar_13,RAGE,147.0,3.0,HAMMER
BulkUser_1654,54,-898.5,false,true,BulkCar_14,CALM,274.0,94.0,RIFLE
BulkUser_1655,55,-898.0,true,false,BulkCar_15,SADNESS,148.0,3.0,MACHINE_GUN
BulkUser_1656,56,-897.5,false,false,BulkCar_16,RAGE,276.0,96.0,BAT
BulkUser_1657,57,-897.0,true,true,BulkCar_17,CALM,149.0,3.0,HAMMER
BulkUser_1658,58,-896.5,false,false,BulkCar_18,SADNESS,278.0,98.0,RIFLE
BulkUser_1659,59,-896.0,true,false,BulkCar_19,RAGE,150.0,3.0,MACHINE_GUN
BulkUser_1660,60,-895.5,false,true,BulkCar_20,CALM,280.0,100.0,BAT
BulkUser_1661,61,-895.0,true,false,BulkCar_1,SADNESS,151.0,3.0,HAMMER
BulkUser_1662,62,-894.5,false,false,BulkCar_2,RAGE,282.0,102.0,RIFLE
BulkUser_1663,63,-894.0,true,true,BulkCar_3,CALM,152.0,3.0,MACHINE_GUN
BulkUser_1664,64,-893.5,false,false,BulkCar_4,SADNESS,284.0,104.0,BAT
BulkUser_1665,65,-893.0,true,false,BulkCar_5,RAGE,153.0,3.0,HAMMER
BulkUser_1666,66,-892.5,false,true,BulkCar_6,CALM,286.0,106.0,RIFLE
BulkUser_1667,67,-892.0,true,false,BulkCar_7,SADNESS,154.0,3.0,MACHINE_GUN
BulkUser_1668,68,-891.5,false,false,BulkCar_8,RAGE,288.0,108.0,BAT
BulkUser_1669,69,-891.0,true,true,BulkCar_9,CALM,155.0,3.0,HAMMER
BulkUser_1670,70,-890.5,false,false,BulkCar_10,SADNESS,290.0,110.0,RIFLE
BulkUser_1671,71,-890.0,true,false,BulkCar_11,RAGE,156.0,3.0,MACHINE_GUN
BulkUser_1672,72,-889.5,false,true,BulkCar_12,CALM,292.0,112.0,BAT
BulkUser_1673,73,-889.0,true,false,BulkCar_13,SADNESS,157.0,3.0,HAMMER
BulkUser_1674,74,-888.5,false,false,BulkCar_14,RAGE,294.0,114.0,RIFLE
BulkUser_1675,75,-888.0,true,true,BulkCar_15,CALM,158.0,3.0,MACHINE_GUN
BulkUser_1676,76,-887.5,false,false,BulkCar_16,SADNESS,296.0,116.0,BAT
BulkUser_1677,77,-887.0,true,false,BulkCar_17,RAGE,159.0,3.0,HAMMER
BulkUser_1678,78,-886.5,false,true,BulkCar_18,CALM,298.0,118.0,RIFLE
BulkUser_1679,79,-886.0,true,false,BulkCar_19,SADNESS,160.0,3.0,MACHINE_GUN
BulkUser_1680,80,-885.5,false,false,BulkCar_20,RAGE,300.0,120.0,BAT
BulkUser_1681,81,-885.0,true,true,BulkCar_1,CALM,161.0,3.0,HAMMER
BulkUser_1682,82,-884.5,false,false,BulkCar_2,SADNESS,302.0,2.0,RIFLE
BulkUser_1683,83,-884.0,true,false,BulkCar_3,RAGE,162.0,3.0,MACHINE_GUN
BulkUser_1684,84,-883.5,false,true,BulkCar_4,CALM,304.0,4.0,BAT
BulkUser_1685,85,-883.0,true,false,BulkCar_5,SADNESS,163.0,3.0,HAMMER
BulkUser_1686,86,-882.5,false,false,BulkCar_6,RAGE,306.0,6.0,RIFLE
BulkUser_1687,87,-882.0,true,true,BulkCar_7,CALM,164.0,3.0,MACHINE_GUN
BulkUser_1688,88,-881.5,false,false,BulkCar_8,SADNESS,308.0,8.0,BAT
BulkUser_1689,89,-881.0,true,false,BulkCar_9,RAGE,165.0,3.0,HAMMER
BulkUser_1690,90,-880.5,false,true,BulkCar_10,CALM,310.0,10.0,RIFLE
BulkUser_1691,91,-880.0,true,false,BulkCar_11,SADNESS,166.0,3.0,MACHINE_GUN
BulkUser_1692,92,-879.5,false,false,BulkCar_12,RAGE,312.0,12.0,BAT
BulkUser_1693,93,-879.0,true,true,BulkCar_13,CALM,167.0,3.0,HAMMER
BulkUser_1694,94,-878.5,false,false,BulkCar_14,SADNESS,314.0,14.0,RIFLE
BulkUser_1695,95,-878.0,true,false,BulkCar_15,RAGE,168.0,3.0,MACHINE_GUN
BulkUser_1696,96,-877.5,false,true,BulkCar_16,CALM,316.0,16.0,BAT
BulkUser_1697,97,-877.0,true,false,BulkCar_17,SADNESS,169.0,3.0,HAMMER
BulkUser_1698,98,-876.5,false,false,BulkCar_18,RAGE,318.0,18.0,RIFLE
BulkUser_1699,99,-876.0,true,true,BulkCar_19,CALM,170.0,3.0,MACHINE_GUN
BulkUser_1700,100,-875.5,false,false,BulkCar_20,SADNESS,320.0,20.0,BAT
BulkUser_1701,1,-900.0,true,false,BulkCar_1,RAGE,171.0,3.0,HAMMER
BulkUser_1702,2,-899.5,false,true,BulkCar_2,CALM,322.0,22.0,RIFLE
BulkUser_1703,3,-899.0,true,false,BulkCar_3,SADNESS,172.0,3.0,MACHINE_GUN
BulkUser_1704,4,-898.5,false,false,BulkCar_4,RAGE,324.0,24.0,BAT
BulkUser_1705,5,-898.0,true,true,BulkCar_5,CALM,173.0,3.0,HAMMER
BulkUser_1706,6,-897.5,false,false,BulkCar_6,SADNESS,326.0,26.0,RIFLE
BulkUser_1707,7,-897.0,true,false,BulkCar_7,RAGE,174.0,3.0,MACHINE_GUN
BulkUser_1708,8,-896.5,false,true,BulkCar_8,CALM,328.0,28.0,BAT
BulkUser_1709,9,-896.0,true,false,BulkCar_9,SADNESS,175.0,3.0,HAMMER
BulkUser_1710,10,-895.5,false,false,BulkCar_10,RAGE,330.0,30.0,RIFLE
BulkUser_1711,11,-895.0,true,true,BulkCar_11,CALM,176.0,3.0,MACHINE_GUN
BulkUser_1712,12,-894.5,false,false,BulkCar_12,SADNESS,332.0,32.0,BAT
BulkUser_1713,13,-894.0,true,false,BulkCar_13,RAGE,177.0,3.0,HAMMER
BulkUser_1714,14,-893.5,false,true,BulkCar_14,CALM,334.0,34.0,RIFLE
BulkUser_1715,15,-893.0,true,false,BulkCar_15,SADNESS,178.0,3.0,MACHINE_GUN
BulkUser_1716,16,-892.5,false,false,BulkCar_16,RAGE,336.0,36.0,BAT
BulkUser_1717,17,-892.0,true,true,BulkCar_17,CALM,179.0,3.0,HAMMER
BulkUser_1718,18,-891.5,false,false,BulkCar_18,SADNESS,338.0,38.0,RIFLE
BulkUser_1719,19,-891.0,true,false,BulkCar_19,RAGE,180.0,3.0,MACHINE_GUN
BulkUser_1720,20,-890.5,false,true,BulkCar_20,CALM,340.0,40.0,BAT
BulkUser_1721,21,-890.0,true,false,BulkCar_1,SADNESS,181.0,3.0,HAMMER
BulkUser_1722,22,-889.5,false,false,BulkCar_2,RAGE,342.0,42.0,RIFLE
BulkUser_1723,23,-889.0,true,true,BulkCar_3,CALM,182.0,3.0,MACHINE_GUN
BulkUser_1724,24,-888.5,false,false,BulkCar_4,SADNESS,344.0,44.0,BAT
BulkUser_1725,25,-888.0,true,false,BulkCar_5,RAGE,183.0,3.0,HAMMER
BulkUser_1726,26,-887.5,false,true,BulkCar_6,CALM,1.0,46.0,RIFLE
BulkUser_1727,27,-887.0,true,false,BulkCar_7,SADNESS,184.0,3.0,MACHINE_GUN
BulkUser_1728,28,-886.5,false,false,BulkCar_8,RAGE,3.0,48.0,BAT
BulkUser_1729,29,-886.0,true,true,BulkCar_9,CALM,185.0,3.0,HAMMER
BulkUser_1730,30,-885.5,false,false,BulkCar_10,SADNESS,5.0,50.0,RIFLE
BulkUser_1731,31,-885.0,true,false,BulkCar_11,RAGE,186.0,3.0,MACHINE_GUN
BulkUser_1732,32,-884.5,false,true,BulkCar_12,CALM,7.0,52.0,BAT
BulkUser_1733,33,-884.0,true,false,BulkCar_13,SADNESS,187.0,3.0,HAMMER
BulkUser_1734,34,-883.5,false,false,BulkCar_14,RAGE,9.0,54.0,RIFLE
BulkUser_1735,35,-883.0,true,true,BulkCar_15,CALM,188.0,3.0,MACHINE_GUN
BulkUser_1736,36,-882.5,false,false,BulkCar_16,SADNESS,11.0,56.0,BAT
BulkUser_1737,37,-882.0,true,false,BulkCar_17,RAGE,189.0,3.0,HAMMER
BulkUser_1738,38,-881.5,false,true,BulkCar_18,CALM,13.0,58.0,RIFLE
BulkUser_1739,39,-881.0,true,false,BulkCar_19,SADNESS,190.0,3.0,MACHINE_GUN
BulkUser_1740,40,-880.5,false,false,BulkCar_20,RAGE,15.0,60.0,BAT
BulkUser_1741,41,-880.0,true,true,BulkCar_1,CALM,191.0,3.0,HAMMER
BulkUser_1742,42,-879.5,false,false,BulkCar_2,SADNESS,17.0,62.0,RIFLE
BulkUser_1743,43,-879.0,true,false,BulkCar_3,RAGE,192.0,3.0,MACHINE_GUN
BulkUser_1744,44,-878.5,false,true,BulkCar_4,CALM,19.0,64.0,BAT
BulkUser_1745,45,-878.0,true,false,BulkCar_5,SADNESS,193.0,3.0,HAMMER
BulkUser_1746,46,-877.5,false,false,BulkCar_6,RAGE,21.0,66.0,RIFLE
BulkUser_1747,47,-877.0,true,true,BulkCar_7,CALM,194.0,3.0,MACHINE_GUN
BulkUser_1748,48,-876.5,false,false,BulkCar_8,SADNESS,23.0,68.0,BAT
BulkUser_1749,49,-876.0,true,false,BulkCar_9,RAGE,195.0,3.0,HAMMER
BulkUser_1750,50,-875.5,false,true,BulkCar_10,CALM,25.0,70.0,RIFLE
BulkUser_1751,51,-900.0,true,false,BulkCar_11,SADNESS,196.0,3.0,MACHINE_GUN
BulkUser_1752,52,-899.5,false,false,BulkCar_12,RAGE,27.0,72.0,BAT
BulkUser_1753,53,-899.0,true,true,BulkCar_13,CALM,197.0,3.0,HAMMER
BulkUser_1754,54,-898.5,false,false,BulkCar_14,SADNESS,29.0,74.0,RIFLE
BulkUser_1755,55,-898.0,true,false,BulkCar_15,RAGE,198.0,3.0,MACHINE_GUN
BulkUser_1756,56,-897.5,false,true,BulkCar_16,CALM,31.0,76.0,BAT
BulkUser_1757,57,-897.0,true,false,BulkCar_17,SADNESS,199.0,3.0,HAMMER
BulkUser_1758,58,-896.5,false,false,BulkCar_18,RAGE,33.0,78.0,RIFLE
BulkUser_1759,59,-896.0,true,true,BulkCar_19,CALM,200.0,3.0,MACHINE_GUN
BulkUser_1760,60,-895.5,false,false,BulkCar_20,SADNESS,35.0,80.0,BAT
BulkUser_1761,61,-895.0,true,false,BulkCar_1,RAGE,201.0,3.0,HAMMER
BulkUser_1762,62,-894.5,false,true,BulkCar_2,CALM,37.0,82.0,RIFLE
BulkUser_1763,63,-894.0,true,false,BulkCar_3,SADNESS,202.0,3.0,MACHINE_GUN
BulkUser_1764,64,-893.5,false,false,BulkCar_4,RAGE,39.0,84.0,BAT
BulkUser_1765,65,-893.0,true,true,BulkCar_5,CALM,203.0,3.0,HAMMER
BulkUser_1766,66,-892.5,false,false,BulkCar_6,SADNESS,41.0,86.0,RIFLE
BulkUser_1767,67,-892.0,true,false,BulkCar_7,RAGE,204.0,3.0,MACHINE_GUN
BulkUser_1768,68,-891.5,false,true,BulkCar_8,CALM,43.0,88.0,BAT
BulkUser_1769,69,-891.0,true,false,BulkCar_9,SADNESS,205.0,3.0,HAMMER
BulkUser_1770,70,-890.5,false,false,BulkCar_10,RAGE,45.0,90.0,RIFLE
BulkUser_1771,71,-890.0,true,true,BulkCar_11,CALM,206.0,3.0,MACHINE_GUN
BulkUser_1772,72,-889.5,false,false,BulkCar_12,SADNESS,47.0,92.0,BAT
BulkUser_1773,73,-889.0,true,false,BulkCar_13,RAGE,207.0,3.0,HAMMER
BulkUser_1774,74,-888.5,false,true,BulkCar_14,CALM,49.0,94.0,RIFLE
BulkUser_1775,75,-888.0,true,false,BulkCar_15,SADNESS,208.0,3.0,MACHINE_GUN
BulkUser_1776,76,-887.5,false,false,BulkCar_16,RAGE,51.0,96.0,BAT
BulkUser_1777,77,-887.0,true,true,BulkCar_17,CALM,209.0,3.0,HAMMER
BulkUser_1778,78,-886.5,false,false,BulkCar_18,SADNESS,53.0,98.0,RIFLE
BulkUser_1779,79,-886.0,true,false,BulkCar_19,RAGE,210.0,3.0,MACHINE_GUN
BulkUser_1780,80,-885.5,false,true,BulkCar_20,CALM,55.0,100.0,BAT
BulkUser_1781,81,-885.0,true,false,BulkCar_1,SADNESS,211.0,3.0,HAMMER
BulkUser_1782,82,-884.5,false,false,BulkCar_2,RAGE,57.0,102.0,RIFLE
BulkUser_1783,83,-884.0,true,true,BulkCar_3,CALM,212.0,3.0,MACHINE_GUN
BulkUser_1784,84,-883.5,false,false,BulkCar_4,SADNESS,59.0,104.0,BAT
BulkUser_1785,85,-883.0,true,false,BulkCar_5,RAGE,213.0,3.0,HAMMER
BulkUser_1786,86,-882.5,false,true,BulkCar_6,CALM,61.0,106.0,RIFLE
BulkUser_1787,87,-882.0,true,false,BulkCar_7,SADNESS,214.0,3.0,MACHINE_GUN
BulkUser_1788,88,-881.5,false,false,BulkCar_8,RAGE,63.0,108.0,BAT
BulkUser_1789,89,-881.0,true,true,BulkCar_9,CALM,215.0,3.0,HAMMER
BulkUser_1790,90,-880.5,false,false,BulkCar_10,SADNESS,65.0,110.0,RIFLE
BulkUser_1791,91,-880.0,true,false,BulkCar_11,RAGE,216.0,3.0,MACHINE_GUN
BulkUser_1792,92,-879.5,false,true,BulkCar_12,CALM,67.0,112.0,BAT
