name,coordinates.x,coordinates.y,realHero,hasToothpick,car.name,mood,impactSpeed,minutesOfWaiting,weaponType
BulkUser_23,23,-889.0,true,false,BulkCar_3,SADNESS,12.0,1.0,MACHINE_GUN
BulkUser_24,24,-888.5,false,false,BulkCar_4,RAGE,24.0,24.0,BAT
BulkUser_25,25,-888.0,true,true,BulkCar_5,CALM,13.0,1.0,HAMMER
BulkUser_26,26,-887.5,false,false,BulkCar_6,SADNESS,26.0,26.0,RIFLE
BulkUser_27,27,-887.0,true,false,BulkCar_7,RAGE,14.0,1.0,MACHINE_GUN
BulkUser_28,28,-886.5,false,true,BulkCar_8,CALM,28.0,28.0,BAT
BulkUser_29,29,-886.0,true,false,BulkCar_9,SADNESS,15.0,1.0,HAMMER
BulkUser_30,30,-885.5,false,false,BulkCar_10,RAGE,30.0,30.0,RIFLE
BulkUser_31,31,-885.0,true,true,BulkCar_11,CALM,16.0,1.0,MACHINE_GUN
BulkUser_32,32,-884.5,false,false,BulkCar_12,SADNESS,32.0,32.0,BAT
BulkUser_33,33,-884.0,true,false,BulkCar_13,RAGE,17.0,1.0,HAMMER
BulkUser_34,34,-883.5,false,true,BulkCar_14,CALM,34.0,34.0,RIFLE
BulkUser_35,35,-883.0,true,false,BulkCar_15,SADNESS,18.0,1.0,MACHINE_GUN
BulkUser_36,36,-882.5,false,false,BulkCar_16,RAGE,36.0,36.0,BAT
BulkUser_37,37,-882.0,true,true,BulkCar_17,CALM,19.0,1.0,HAMMER
BulkUser_38,38,-881.5,false,false,BulkCar_18,SADNESS,38.0,38.0,RIFLE
BulkUser_39,39,-881.0,true,false,BulkCar_19,RAGE,20.0,1.0,MACHINE_GUN
BulkUser_40,40,-880.5,false,true,BulkCar_20,CALM,40.0,40.0,BAT
BulkUser_41,41,-880.0,true,false,BulkCar_1,SADNESS,21.0,1.0,HAMMER
BulkUser_42,42,-879.5,false,false,BulkCar_2,RAGE,42.0,42.0,RIFLE
BulkUser_43,43,-879.0,true,true,BulkCar_3,CALM,22.0,1.0,MACHINE_GUN
BulkUser_44,44,-878.5,false,false,BulkCar_4,SADNESS,44.0,44.0,BAT
BulkUser_45,45,-878.0,true,false,BulkCar_5,RAGE,23.0,1.0,HAMMER
BulkUser_46,46,-877.5,false,true,BulkCar_6,CALM,46.0,46.0,RIFLE
BulkUser_47,47,-877.0,true,false,BulkCar_7,SADNESS,24.0,1.0,MACHINE_GUN
BulkUser_48,48,-876.5,false,false,BulkCar_8,RAGE,48.0,48.0,BAT
BulkUser_49,49,-876.0,true,true,BulkCar_9,CALM,25.0,1.0,HAMMER
BulkUser_50,50,-875.5,false,false,BulkCar_10,SADNESS,50.0,50.0,RIFLE
BulkUser_51,51,-900.0,true,false,BulkCar_11,RAGE,26.0,1.0,MACHINE_GUN
BulkUser_52,52,-899.5,false,true,BulkCar_12,CALM,52.0,52.0,BAT
BulkUser_53,53,-899.0,true,false,BulkCar_13,SADNESS,27.0,1.0,HAMMER
BulkUser_54,54,-898.5,false,false,BulkCar_14,RAGE,54.0,54.0,RIFLE
BulkUser_55,55,-898.0,true,true,BulkCar_15,CALM,28.0,1.0,MACHINE_GUN
BulkUser_56,56,-897.5,false,false,BulkCar_16,SADNESS,56.0,56.0,BAT
BulkUser_57,57,-897.0,true,false,BulkCar_17,RAGE,29.0,1.0,HAMMER
BulkUser_58,58,-896.5,false,true,BulkCar_18,CALM,58.0,58.0,RIFLE
BulkUser_59,59,-896.0,true,false,BulkCar_19,SADNESS,30.0,1.0,MACHINE_GUN
BulkUser_60,60,-895.5,false,false,BulkCar_20,RAGE,60.0,60.0,BAT
BulkUser_61,61,-895.0,true,true,BulkCar_1,CALM,31.0,1.0,HAMMER
BulkUser_62,62,-894.5,false,false,BulkCar_2,SADNESS,62.0,62.0,RIFLE
BulkUser_63,63,-894.0,true,false,BulkCar_3,RAGE,32.0,1.0,MACHINE_GUN
BulkUser_64,64,-893.5,false,true,BulkCar_4,CALM,64.0,64.0,BAT
BulkUser_65,65,-893.0,true,false,BulkCar_5,SADNESS,33.0,1.0,HAMMER
BulkUser_66,66,-892.5,false,false,BulkCar_6,RAGE,66.0,66.0,RIFLE
BulkUser_67,67,-892.0,true,true,BulkCar_7,CALM,34.0,1.0,MACHINE_GUN
BulkUser_68,68,-891.5,false,false,BulkCar_8,SADNESS,68.0,68.0,BAT
BulkUser_69,69,-891.0,true,false,BulkCar_9,RAGE,35.0,1.0,HAMMER
BulkUser_70,70,-890.5,false,true,BulkCar_10,CALM,70.0,70.0,RIFLE
BulkUser_71,71,-890.0,true,false,BulkCar_11,SADNESS,36.0,1.0,MACHINE_GUN
BulkUser_72,72,-889.5,false,false,BulkCar_12,RAGE,72.0,72.0,BAT
BulkUser_73,73,-889.0,true,true,BulkCar_13,CALM,37.0,1.0,HAMMER
BulkUser_74,74,-888.5,false,false,BulkCar_14,SADNESS,74.0,74.0,RIFLE
BulkUser_75,75,-888.0,true,false,BulkCar_15,RAGE,38.0,1.0,MACHINE_GUN
BulkUser_76,76,-887.5,false,true,BulkCar_16,CALM,76.0,76.0,BAT
BulkUser_77,77,-887.0,true,false,BulkCar_17,SADNESS,39.0,1.0,HAMMER
BulkUser_78,78,-886.5,false,false,BulkCar_18,RAGE,78.0,78.0,RIFLE
BulkUser_79,79,-886.0,true,true,BulkCar_19,CALM,40.0,1.0,MACHINE_GUN
BulkUser_80,80,-885.5,false,false,BulkCar_20,SADNESS,80.0,80.0,BAT
BulkUser_81,81,-885.0,true,false,BulkCar_1,RAGE,41.0,1.0,HAMMER
BulkUser_82,82,-884.5,false,true,BulkCar_2,CALM,82.0,82.0,RIFLE
BulkUser_83,83,-884.0,true,false,BulkCar_3,SADNESS,42.0,1.0,MACHINE_GUN
BulkUser_84,84,-883.5,false,false,BulkCar_4,RAGE,84.0,84.0,BAT
BulkUser_85,85,-883.0,true,true,BulkCar_5,CALM,43.0,1.0,HAMMER
BulkUser_86,86,-882.5,false,false,BulkCar_6,SADNESS,86.0,86.0,RIFLE
BulkUser_87,87,-882.0,true,false,BulkCar_7,RAGE,44.0,1.0,MACHINE_GUN
BulkUser_88,88,-881.5,false,true,BulkCar_8,CALM,88.0,88.0,BAT
BulkUser_89,89,-881.0,true,false,BulkCar_9,SADNESS,45.0,1.0,HAMMER
BulkUser_90,90,-880.5,false,false,BulkCar_10,RAGE,90.0,90.0,RIFLE
BulkUser_91,91,-880.0,true,true,BulkCar_11,CALM,46.0,1.0,MACHINE_GUN
BulkUser_92,92,-879.5,false,false,BulkCar_12,SADNESS,92.0,92.0,BAT
BulkUser_93,93,-879.0,true,false,BulkCar_13,RAGE,47.0,1.0,HAMMER
BulkUser_94,94,-878.5,false,true,BulkCar_14,CALM,94.0,94.0,RIFLE
BulkUser_95,95,-878.0,true,false,BulkCar_15,SADNESS,48.0,1.0,MACHINE_GUN
BulkUser_96,96,-877.5,false,false,BulkCar_16,RAGE,96.0,96.0,BAT
BulkUser_97,97,-877.0,true,true,BulkCar_17,CALM,49.0,1.0,HAMMER
BulkUser_98,98,-876.5,false,false,BulkCar_18,SADNESS,98.0,98.0,RIFLE
BulkUser_99,99,-876.0,true,false,BulkCar_19,RAGE,50.0,1.0,MACHINE_GUN
BulkUser_100,100,-875.5,false,true,BulkCar_20,CALM,100.0,100.0,BAT
BulkUser_101,1,-900.0,true,false,BulkCar_1,SADNESS,51.0,1.0,HAMMER
BulkUser_102,2,-899.5,false,false,BulkCar_2,RAGE,102.0,102.0,RIFLE
BulkUser_103,3,-899.0,true,true,BulkCar_3,CALM,52.0,1.0,MACHINE_GUN
BulkUser_104,4,-898.5,false,false,BulkCar_4,SADNESS,104.0,104.0,BAT
BulkUser_105,5,-898.0,true,false,BulkCar_5,RAGE,53.0,1.0,HAMMER
BulkUser_106,6,-897.5,false,true,BulkCar_6,CALM,106.0,106.0,RIFLE
BulkUser_107,7,-897.0,true,false,BulkCar_7,SADNESS,54.0,1.0,MACHINE_GUN
BulkUser_108,8,-896.5,false,false,BulkCar_8,RAGE,108.0,108.0,BAT
BulkUser_109,9,-896.0,true,true,BulkCar_9,CALM,55.0,1.0,HAMMER
BulkUser_110,10,-895.5,false,false,BulkCar_10,SADNESS,110.0,110.0,RIFLE
BulkUser_111,11,-895.0,true,false,BulkCar_11,RAGE,56.0,1.0,MACHINE_GUN
BulkUser_112,12,-894.5,false,true,BulkCar_12,CALM,112.0,112.0,BAT
BulkUser_113,13,-894.0,true,false,BulkCar_13,SADNESS,57.0,1.0,HAMMER
BulkUser_114,14,-893.5,false,false,BulkCar_14,RAGE,114.0,114.0,RIFLE
BulkUser_115,15,-893.0,true,true,BulkCar_15,CALM,58.0,1.0,MACHINE_GUN
BulkUser_116,16,-892.5,false,false,BulkCar_16,SADNESS,116.0,116.0,BAT
BulkUser_117,17,-892.0,true,false,BulkCar_17,RAGE,59.0,1.0,HAMMER
BulkUser_118,18,-891.5,false,true,BulkCar_18,CALM,118.0,118.0,RIFLE
BulkUser_119,19,-891.0,true,false,BulkCar_19,SADNESS,60.0,1.0,MACHINE_GUN
BulkUser_120,20,-890.5,false,false,BulkCar_20,RAGE,120.0,120.0,BAT
BulkUser_121,21,-890.0,true,true,BulkCar_1,CALM,61.0,1.0,HAMMER
BulkUser_122,22,-889.5,false,false,BulkCar_2,SADNESS,122.0,2.0,RIFLE
BulkUser_123,23,-889.0,true,false,BulkCar_3,RAGE,62.0,1.0,MACHINE_GUN
BulkUser_124,24,-888.5,false,true,BulkCar_4,CALM,124.0,4.0,BAT
BulkUser_125,25,-888.0,true,false,BulkCar_5,SADNESS,63.0,1.0,HAMMER
BulkUser_126,26,-887.5,false,false,BulkCar_6,RAGE,126.0,6.0,RIFLE
BulkUser_127,27,-887.0,true,true,BulkCar_7,CALM,64.0,1.0,MACHINE_GUN
BulkUser_128,28,-886.5,false,false,BulkCar_8,SADNESS,128.0,8.0,BAT
BulkUser_129,29,-886.0,true,false,BulkCar_9,RAGE,65.0,1.0,HAMMER
BulkUser_130,30,-885.5,false,true,BulkCar_10,CALM,130.0,10.0,RIFLE
BulkUser_131,31,-885.0,true,false,BulkCar_11,SADNESS,66.0,1.0,MACHINE_GUN
BulkUser_132,32,-884.5,false,false,BulkCar_12,RAGE,132.0,12.0,BAT
BulkUser_133,33,-884.0,true,true,BulkCar_13,CALM,67.0,1.0,HAMMER
BulkUser_134,34,-883.5,false,false,BulkCar_14,SADNESS,134.0,14.0,RIFLE
BulkUser_135,35,-883.0,true,false,BulkCar_15,RAGE,68.0,1.0,MACHINE_GUN
BulkUser_136,36,-882.5,false,true,BulkCar_16,CALM,136.0,16.0,BAT
BulkUser_137,37,-882.0,true,false,BulkCar_17,SADNESS,69.0,1.0,HAMMER
BulkUser_138,38,-881.5,false,false,BulkCar_18,RAGE,138.0,18.0,RIFLE
BulkUser_139,39,-881.0,true,true,BulkCar_19,CALM,70.0,1.0,MACHINE_GUN
BulkUser_140,40,-880.5,false,false,BulkCar_20,SADNESS,140.0,20.0,BAT
BulkUser_141,41,-880.0,true,false,BulkCar_1,RAGE,71.0,1.0,HAMMER
BulkUser_142,42,-879.5,false,true,BulkCar_2,CALM,142.0,22.0,RIFLE
BulkUser_143,43,-879.0,true,false,BulkCar_3,SADNESS,72.0,1.0,MACHINE_GUN
BulkUser_144,44,-878.5,false,false,BulkCar_4,RAGE,144.0,24.0,BAT
BulkUser_145,45,-878.0,true,true,BulkCar_5,CALM,73.0,1.0,HAMMER
BulkUser_146,46,-877.5,false,false,BulkCar_6,SADNESS,146.0,26.0,RIFLE
BulkUser_147,47,-877.0,true,false,BulkCar_7,RAGE,74.0,1.0,MACHINE_GUN
BulkUser_148,48,-876.5,false,true,BulkCar_8,CALM,148.0,28.0,BAT
BulkUser_149,49,-876.0,true,false,BulkCar_9,SADNESS,75.0,1.0,HAMMER
BulkUser_150,50,-875.5,false,false,BulkCar_10,RAGE,150.0,30.0,RIFLE
BulkUser_151,51,-900.0,true,true,BulkCar_11,CALM,76.0,1.0,MACHINE_GUN
BulkUser_152,52,-899.5,false,false,BulkCar_12,SADNESS,152.0,32.0,BAT
BulkUser_153,53,-899.0,true,false,BulkCar_13,RAGE,77.0,1.0,HAMMER
BulkUser_154,54,-898.5,false,true,BulkCar_14,CALM,154.0,34.0,RIFLE
BulkUser_155,55,-898.0,true,false,BulkCar_15,SADNESS,78.0,1.0,MACHINE_GUN
BulkUser_156,56,-897.5,false,false,BulkCar_16,RAGE,156.0,36.0,BAT
BulkUser_157,57,-897.0,true,true,BulkCar_17,CALM,79.0,1.0,HAMMER
BulkUser_158,58,-896.5,false,false,BulkCar_18,SADNESS,158.0,38.0,RIFLE
BulkUser_159,59,-896.0,true,false,BulkCar_19,RAGE,80.0,1.0,MACHINE_GUN
BulkUser_160,60,-895.5,false,true,BulkCar_20,CALM,160.0,40.0,BAT
BulkUser_161,61,-895.0,true,false,BulkCar_1,SADNESS,81.0,1.0,HAMMER
BulkUser_162,62,-894.5,false,false,BulkCar_2,RAGE,162.0,42.0,RIFLE
BulkUser_163,63,-894.0,true,true,BulkCar_3,CALM,82.0,1.0,MACHINE_GUN
BulkUser_164,64,-893.5,false,false,BulkCar_4,SADNESS,164.0,44.0,BAT
BulkUser_165,65,-893.0,true,false,BulkCar_5,RAGE,83.0,1.0,HAMMER
BulkUser_166,66,-892.5,false,true,BulkCar_6,CALM,166.0,46.0,RIFLE
BulkUser_167,67,-892.0,true,false,BulkCar_7,SADNESS,84.0,1.0,MACHINE_GUN
BulkUser_168,68,-891.5,false,false,BulkCar_8,RAGE,168.0,48.0,BAT
BulkUser_169,69,-891.0,true,true,BulkCar_9,CALM,85.0,1.0,HAMMER
BulkUser_170,70,-890.5,false,false,BulkCar_10,SADNESS,170.0,50.0,RIFLE
BulkUser_171,71,-890.0,true,false,BulkCar_11,RAGE,86.0,1.0,MACHINE_GUN
BulkUser_172,72,-889.5,false,true,BulkCar_12,CALM,172.0,52.0,BAT
BulkUser_173,73,-889.0,true,false,BulkCar_13,SADNESS,87.0,1.0,HAMMER
BulkUser_174,74,-888.5,false,false,BulkCar_14,RAGE,174.0,54.0,RIFLE
BulkUser_175,75,-888.0,true,true,BulkCar_15,CALM,88.0,1.0,MACHINE_GUN
BulkUser_176,76,-887.5,false,false,BulkCar_16,SADNESS,176.0,56.0,BAT
BulkUser_177,77,-887.0,true,false,BulkCar_17,RAGE,89.0,1.0,HAMMER
BulkUser_178,78,-886.5,false,true,BulkCar_18,CALM,178.0,58.0,RIFLE
BulkUser_179,79,-886.0,true,false,BulkCar_19,SADNESS,90.0,1.0,MACHINE_GUN
BulkUser_180,80,-885.5,false,false,BulkCar_20,RAGE,180.0,60.0,BAT
BulkUser_181,81,-885.0,true,true,BulkCar_1,CALM,91.0,1.0,HAMMER
BulkUser_182,82,-884.5,false,false,BulkCar_2,SADNESS,182.0,62.0,RIFLE
BulkUser_183,83,-884.0,true,false,BulkCar_3,RAGE,92.0,1.0,MACHINE_GUN
BulkUser_184,84,-883.5,false,true,BulkCar_4,CALM,184.0,64.0,BAT
BulkUser_185,85,-883.0,true,false,BulkCar_5,SADNESS,93.0,1.0,HAMMER
BulkUser_186,86,-882.5,false,false,BulkCar_6,RAGE,186.0,66.0,RIFLE
BulkUser_187,87,-882.0,true,true,BulkCar_7,CALM,94.0,1.0,MACHINE_GUN
BulkUser_188,88,-881.5,false,false,BulkCar_8,SADNESS,188.0,68.0,BAT
BulkUser_189,89,-881.0,true,false,BulkCar_9,RAGE,95.0,1.0,HAMMER
BulkUser_190,90,-880.5,false,true,BulkCar_10,CALM,190.0,70.0,RIFLE
BulkUser_191,91,-880.0,true,false,BulkCar_11,SADNESS,96.0,1.0,MACHINE_GUN
BulkUser_192,92,-879.5,false,false,BulkCar_12,RAGE,192.0,72.0,BAT
BulkUser_193,93,-879.0,true,true,BulkCar_13,CALM,97.0,1.0,HAMMER
BulkUser_194,94,-878.5,false,false,BulkCar_14,SADNESS,194.0,74.0,RIFLE
BulkUser_195,95,-878.0,true,false,BulkCar_15,RAGE,98.0,1.0,MACHINE_GUN
BulkUser_196,96,-877.5,false,true,BulkCar_16,CALM,196.0,76.0,BAT
BulkUser_197,97,-877.0,true,false,BulkCar_17,SADNESS,99.0,1.0,HAMMER
BulkUser_198,98,-876.5,false,false,BulkCar_18,RAGE,198.0,78.0,RIFLE
BulkUser_199,99,-876.0,true,true,BulkCar_19,CALM,100.0,1.0,MACHINE_GUN
BulkUser_200,100,-875.5,false,false,BulkCar_20,SADNESS,200.0,80.0,BAT
BulkUser_201,1,-900.0,true,false,BulkCar_1,RAGE,101.0,1.0,HAMMER
BulkUser_202,2,-899.5,false,true,BulkCar_2,CALM,202.0,82.0,RIFLE
BulkUser_203,3,-899.0,true,false,BulkCar_3,SADNESS,102.0,1.0,MACHINE_GUN
BulkUser_204,4,-898.5,false,false,BulkCar_4,RAGE,204.0,84.0,BAT
BulkUser_205,5,-898.0,true,true,BulkCar_5,CALM,103.0,1.0,HAMMER
BulkUser_206,6,-897.5,false,false,BulkCar_6,SADNESS,206.0,86.0,RIFLE
BulkUser_207,7,-897.0,true,false,BulkCar_7,RAGE,104.0,1.0,MACHINE_GUN
BulkUser_208,8,-896.5,false,true,BulkCar_8,CALM,208.0,88.0,BAT
BulkUser_209,9,-896.0,true,false,BulkCar_9,SADNESS,105.0,1.0,HAMMER
BulkUser_210,10,-895.5,false,false,BulkCar_10,RAGE,210.0,90.0,RIFLE
BulkUser_211,11,-895.0,true,true,BulkCar_11,CALM,106.0,1.0,MACHINE_GUN
BulkUser_212,12,-894.5,false,false,BulkCar_12,SADNESS,212.0,92.0,BAT
BulkUser_213,13,-894.0,true,false,BulkCar_13,RAGE,107.0,1.0,HAMMER
BulkUser_214,14,-893.5,false,true,BulkCar_14,CALM,214.0,94.0,RIFLE
BulkUser_215,15,-893.0,true,false,BulkCar_15,SADNESS,108.0,1.0,MACHINE_GUN
BulkUser_216,16,-892.5,false,false,BulkCar_16,RAGE,216.0,96.0,BAT
BulkUser_217,17,-892.0,true,true,BulkCar_17,CALM,109.0,1.0,HAMMER
BulkUser_218,18,-891.5,false,false,BulkCar_18,SADNESS,218.0,98.0,RIFLE
BulkUser_219,19,-891.0,true,false,BulkCar_19,RAGE,110.0,1.0,MACHINE_GUN
BulkUser_220,20,-890.5,false,true,BulkCar_20,CALM,220.0,100.0,BAT
BulkUser_221,21,-890.0,true,false,BulkCar_1,SADNESS,111.0,1.0,HAMMER
BulkUser_222,22,-889.5,false,false,BulkCar_2,RAGE,222.0,102.0,RIFLE
BulkUser_223,23,-889.0,true,true,BulkCar_3,CALM,112.0,1.0,MACHINE_GUN
BulkUser_224,24,-888.5,false,false,BulkCar_4,SADNESS,224.0,104.0,BAT
BulkUser_225,25,-888.0,true,false,BulkCar_5,RAGE,113.0,1.0,HAMMER
BulkUser_226,26,-887.5,false,true,BulkCar_6,CALM,226.0,106.0,RIFLE
BulkUser_227,27,-887.0,true,false,BulkCar_7,SADNESS,114.0,1.0,MACHINE_GUN
BulkUser_228,28,-886.5,false,false,BulkCar_8,RAGE,228.0,108.0,BAT
BulkUser_229,29,-886.0,true,true,BulkCar_9,CALM,115.0,1.0,HAMMER
BulkUser_230,30,-885.5,false,false,BulkCar_10,SADNESS,230.0,110.0,RIFLE
BulkUser_231,31,-885.0,true,false,BulkCar_11,RAGE,116.0,1.0,MACHINE_GUN
BulkUser_232,32,-884.5,false,true,BulkCar_12,CALM,232.0,112.0,BAT
BulkUser_233,33,-884.0,true,false,BulkCar_13,SADNESS,117.0,1.0,HAMMER
BulkUser_234,34,-883.5,false,false,BulkCar_14,RAGE,234.0,114.0,RIFLE
BulkUser_235,35,-883.0,true,true,BulkCar_15,CALM,118.0,1.0,MACHINE_GUN
BulkUser_236,36,-882.5,false,false,BulkCar_16,SADNESS,236.0,116.0,BAT
BulkUser_237,37,-882.0,true,false,BulkCar_17,RAGE,119.0,1.0,HAMMER
BulkUser_238,38,-881.5,false,true,BulkCar_18,CALM,238.0,118.0,RIFLE
BulkUser_239,39,-881.0,true,false,BulkCar_19,SADNESS,120.0,1.0,MACHINE_GUN
BulkUser_240,40,-880.5,false,false,BulkCar_20,RAGE,240.0,120.0,BAT
BulkUser_241,41,-880.0,true,true,BulkCar_1,CALM,121.0,1.0,HAMMER
BulkUser_242,42,-879.5,false,false,BulkCar_2,SADNESS,242.0,2.0,RIFLE
BulkUser_243,43,-879.0,true,false,BulkCar_3,RAGE,122.0,1.0,MACHINE_GUN
BulkUser_244,44,-878.5,false,true,BulkCar_4,CALM,244.0,4.0,BAT
BulkUser_245,45,-878.0,true,false,BulkCar_5,SADNESS,123.0,1.0,HAMMER
BulkUser_246,46,-877.5,false,false,BulkCar_6,RAGE,246.0,6.0,RIFLE
BulkUser_247,47,-877.0,true,true,BulkCar_7,CALM,124.0,1.0,MACHINE_GUN
BulkUser_248,48,-876.5,false,false,BulkCar_8,SADNESS,248.0,8.0,BAT
BulkUser_249,49,-876.0,true,false,BulkCar_9,RAGE,125.0,1.0,HAMMER
BulkUser_250,50,-875.5,false,true,BulkCar_10,CALM,250.0,10.0,RIFLE
BulkUser_251,51,-900.0,true,false,BulkCar_11,SADNESS,126.0,1.0,MACHINE_GUN
BulkUser_252,52,-899.5,false,false,BulkCar_12,RAGE,252.0,12.0,BAT
BulkUser_253,53,-899.0,true,true,BulkCar_13,CALM,127.0,1.0,HAMMER
BulkUser_254,54,-898.5,false,false,BulkCar_14,SADNESS,254.0,14.0,RIFLE
BulkUser_255,55,-898.0,true,false,BulkCar_15,RAGE,128.0,1.0,MACHINE_GUN
BulkUser_256,56,-897.5,false,true,BulkCar_16,CALM,256.0,16.0,BAT
BulkUser_257,57,-897.0,true,false,BulkCar_17,SADNESS,129.0,1.0,HAMMER
BulkUser_258,58,-896.5,false,false,BulkCar_18,RAGE,258.0,18.0,RIFLE
BulkUser_259,59,-896.0,true,true,BulkCar_19,CALM,130.0,1.0,MACHINE_GUN
BulkUser_260,60,-895.5,false,false,BulkCar_20,SADNESS,260.0,20.0,BAT
BulkUser_261,61,-895.0,true,false,BulkCar_1,RAGE,131.0,1.0,HAMMER
BulkUser_262,62,-894.5,false,true,BulkCar_2,CALM,262.0,22.0,RIFLE
BulkUser_263,63,-894.0,true,false,BulkCar_3,SADNESS,132.0,1.0,MACHINE_GUN
BulkUser_264,64,-893.5,false,false,BulkCar_4,RAGE,264.0,24.0,BAT
BulkUser_265,65,-893.0,true,true,BulkCar_5,CALM,133.0,1.0,HAMMER
BulkUser_266,66,-892.5,false,false,BulkCar_6,SADNESS,266.0,26.0,RIFLE
BulkUser_267,67,-892.0,true,false,BulkCar_7,RAGE,134.0,1.0,MACHINE_GUN
BulkUser_268,68,-891.5,false,true,BulkCar_8,CALM,268.0,28.0,BAT
BulkUser_269,69,-891.0,true,false,BulkCar_9,SADNESS,135.0,1.0,HAMMER
BulkUser_270,70,-890.5,false,false,BulkCar_10,RAGE,270.0,30.0,RIFLE
BulkUser_271,71,-890.0,true,true,BulkCar_11,CALM,136.0,1.0,MACHINE_GUN
BulkUser_272,72,-889.5,false,false,BulkCar_12,SADNESS,272.0,32.0,BAT
BulkUser_273,73,-889.0,true,false,BulkCar_13,RAGE,137.0,1.0,HAMMER
BulkUser_274,74,-888.5,false,true,BulkCar_14,CALM,274.0,34.0,RIFLE
BulkUser_275,75,-888.0,true,false,BulkCar_15,SADNESS,138.0,1.0,MACHINE_GUN
BulkUser_276,76,-887.5,false,false,BulkCar_16,RAGE,276.0,36.0,BAT
BulkUser_277,77,-887.0,true,true,BulkCar_17,CALM,139.0,1.0,HAMMER
BulkUser_278,78,-886.5,false,false,BulkCar_18,SADNESS,278.0,38.0,RIFLE
BulkUser_279,79,-886.0,true,false,BulkCar_19,RAGE,140.0,1.0,MACHINE_GUN
BulkUser_280,80,-885.5,false,true,BulkCar_20,CALM,280.0,40.0,BAT
BulkUser_281,81,-885.0,true,false,BulkCar_1,SADNESS,141.0,1.0,HAMMER
BulkUser_282,82,-884.5,false,false,BulkCar_2,RAGE,282.0,42.0,RIFLE
BulkUser_283,83,-884.0,true,true,BulkCar_3,CALM,142.0,1.0,MACHINE_GUN
BulkUser_284,84,-883.5,false,false,BulkCar_4,SADNESS,284.0,44.0,BAT
BulkUser_285,85,-883.0,true,false,BulkCar_5,RAGE,143.0,1.0,HAMMER
BulkUser_286,86,-882.5,false,true,BulkCar_6,CALM,286.0,46.0,RIFLE
BulkUser_287,87,-882.0,true,false,BulkCar_7,SADNESS,144.0,1.0,MACHINE_GUN
BulkUser_288,88,-881.5,false,false,BulkCar_8,RAGE,288.0,48.0,BAT
BulkUser_289,89,-881.0,true,true,BulkCar_9,CALM,145.0,1.0,HAMMER
BulkUser_290,90,-880.5,false,false,BulkCar_10,SADNESS,290.0,50.0,RIFLE
BulkUser_291,91,-880.0,true,false,BulkCar_11,RAGE,146.0,1.0,MACHINE_GUN
BulkUser_292,92,-879.5,false,true,BulkCar_12,CALM,292.0,52.0,BAT
BulkUser_293,93,-879.0,true,false,BulkCar_13,SADNESS,147.0,1.0,HAMMER
BulkUser_294,94,-878.5,false,false,BulkCar_14,RAGE,294.0,54.0,RIFLE
BulkUser_295,95,-878.0,true,true,BulkCar_15,CALM,148.0,1.0,MACHINE_GUN
BulkUser_296,96,-877.5,false,false,BulkCar_16,SADNESS,296.0,56.0,BAT
BulkUser_297,97,-877.0,true,false,BulkCar_17,RAGE,149.0,1.0,HAMMER
BulkUser_298,98,-876.5,false,true,BulkCar_18,CALM,298.0,58.0,RIFLE
